           timestamp  discovered      queued   downloaded       doc/s(avg)  KB/s(avg)   dl-failures   busy-thread   mem-use-KB  heap-size-KB   congestion   max-depth   avg-depth
2014-08-28T03:53:36Z         135         112           23          0(0.04)       0(0)             0             0        88288        126912            1         112         112
2014-08-28T03:53:56Z         135         112           23          0(0.04)       0(0)             0             1        89299        126912            1         112         112
2014-08-28T03:54:16Z         135         112           23          0(0.04)       0(0)             0             1        92130        126912            1         112         112
2014-08-28T03:54:36Z         135         112           23          0(0.04)       0(0)             0             1        92994        126912            1         112         112
2014-08-28T03:54:56Z         135         112           23          0(0.04)       0(0)             0             1        93816        126912            1         112         112
2014-08-28T03:55:16Z         135         112           23          0(0.03)       0(0)             0             1        94627        126912            1         112         112
2014-08-28T03:55:36Z         135         111           24       0.05(0.04)       0(0)             0             0        88674        126912            1         111         111
2014-08-28T03:55:56Z         135         111           24          0(0.03)       0(0)             0             1        90937        126912            1         111         111
2014-08-28T03:56:16Z         135         111           24          0(0.03)       0(0)             0             1        95888        126912            1         111         111
2014-08-28T03:56:36Z         135         108           27       0.15(0.04)       2(0)             0             0        96538        126912            1         108         108
2014-08-28T03:56:56Z         135         108           27          0(0.04)       0(0)             0             1        97408        126912            1         108         108
2014-08-28T03:57:16Z         135         108           27          0(0.03)       0(0)             0             1        84865        126912            1         108         108
2014-08-28T03:57:36Z         135         107           28       0.05(0.04)       0(0)             0             0        93375        126912            1         107         107
2014-08-28T03:57:56Z         135         107           28          0(0.03)       0(0)             0             1        94451        126912            1         107         107
2014-08-28T03:58:16Z         135         106           29       0.05(0.03)       0(0)             0             0        91994        126912            1         106         106
2014-08-28T03:58:36Z         135         105           30       0.05(0.03)       0(0)             0             1        89402        126912            1         105         105
2014-08-28T03:58:56Z         135         104           31       0.05(0.04)       1(0)             0             0        86919        126912            1         104         104
2014-08-28T03:59:16Z         135         104           31          0(0.03)       0(0)             0             1        90010        126912            1         104         104
2014-08-28T03:59:36Z         135         103           32       0.05(0.03)       0(0)             0             1        85360        126912            1         103         103
2014-08-28T03:59:56Z         135         103           32          0(0.03)       0(0)             0             1        88260        126912            1         103         103
2014-08-28T04:00:16Z         135         103           32          0(0.03)       0(0)             0             1        89091        126912            1         103         103
2014-08-28T04:00:36Z         135         103           32          0(0.03)       0(0)             0             1        89920        126912            1         103         103
2014-08-28T04:00:56Z         135         103           32          0(0.03)       0(0)             0             1        90717        126912            1         103         103
2014-08-28T04:01:16Z         135         102           33       0.05(0.03)       0(0)             0             0        90957        126912            1         102         102
2014-08-28T04:01:36Z         135         101           34       0.05(0.03)       0(0)             0             0        89228        126912            1         101         101
2014-08-28T04:01:56Z         135         100           35       0.05(0.03)       0(0)             0             0        90675        126912            1         100         100
2014-08-28T04:02:16Z         135         100           35          0(0.03)       0(0)             0             0        91502        126912            1         100         100
2014-08-28T04:02:36Z         135          99           36       0.05(0.03)       0(0)             0             0        89161        126912            1          99          99
2014-08-28T04:02:56Z         135          97           38        0.1(0.03)       1(0)             0             0        98532        126912            1          97          97
2014-08-28T04:03:16Z         135          94           41       0.15(0.04)       2(0)             0             0        89235        126912            1          94          94
2014-08-28T04:03:36Z         135          92           43        0.1(0.04)       1(0)             0             0        99063        126912            1          92          92
2014-08-28T04:03:56Z         135          91           44       0.05(0.04)       0(0)             0             1        97714        126912            1          91          91
2014-08-28T04:04:16Z         135          87           48        0.2(0.04)       3(0)             0             1       103563        126912            1          87          87
2014-08-28T04:04:36Z         135          83           52        0.2(0.04)       3(0)             0             0        92302        126912            1          83          83
2014-08-28T04:04:56Z         135          80           55       0.15(0.04)       2(0)             0             0       100871        126912            1          80          80
2014-08-28T04:05:16Z         135          77           58       0.15(0.05)       2(0)             0             0       101485        126912            1          77          77
2014-08-28T04:05:36Z         135          73           62        0.2(0.05)       3(0)             0             0        95448        126912            1          73          73
2014-08-28T04:05:56Z         135          70           65       0.15(0.05)       3(0)             0             1        91848        126912            1          70          70
2014-08-28T04:06:16Z         135          67           68       0.15(0.05)       2(0)             0             0       102056        126912            1          67          67
2014-08-28T04:06:36Z         135          64           71       0.15(0.05)       2(1)             0             0        99448        126912            1          64          64
2014-08-28T04:06:56Z         135          61           74       0.15(0.05)       2(1)             0             0        94349        126912            1          61          61
2014-08-28T04:07:16Z         135          58           77       0.15(0.06)       2(1)             0             0       107323        126912            1          58          58
2014-08-28T04:07:36Z         135          55           80       0.15(0.06)       2(1)             0             0       106163        126912            1          55          55
2014-08-28T04:07:56Z         135          54           81       0.05(0.06)       1(1)             0             1       108697        126912            1          54          54
2014-08-28T04:08:16Z         135          54           81          0(0.06)       0(1)             0             1       109458        126912            1          54          54
2014-08-28T04:08:36Z         135          54           81          0(0.06)       0(1)             0             1       110283        126912            1          54          54
2014-08-28T04:08:56Z         135          53           82       0.05(0.06)       0(1)             0             0       108541        126912            1          53          53
2014-08-28T04:09:16Z         135          53           82          0(0.05)       0(1)             0             1       109382        126912            1          53          53
2014-08-28T04:09:36Z         135          53           82          0(0.05)       0(1)             0             1       110248        126912            1          53          53
2014-08-28T04:09:56Z         135          52           83       0.05(0.05)       0(1)             0             0       111180        126912            1          52          52
2014-08-28T04:10:16Z         135          52           83          0(0.05)       0(1)             0             0       112032        126912            1          52          52
2014-08-28T04:10:36Z         135          52           83          0(0.05)       0(1)             0             1       113018        126912            1          52          52
2014-08-28T04:10:56Z         135          52           83          0(0.05)       0(1)             0             1        99838        126912            1          52          52
2014-08-28T04:11:16Z         135          51           84       0.05(0.05)       0(1)             0             0       112523        126912            1          51          51
2014-08-28T04:11:36Z         135          51           84          0(0.05)       0(0)             0             1        96574        126912            1          51          51
2014-08-28T04:11:56Z         135          51           84          0(0.05)       0(0)             0             1        99572        126912            1          51          51
2014-08-28T04:12:16Z         135          51           84          0(0.05)       0(0)             0             1       100379        126912            1          51          51
2014-08-28T04:12:36Z         135          51           84          0(0.05)       0(0)             0             1       101197        126912            1          51          51
2014-08-28T04:12:56Z         135          51           84          0(0.05)       0(0)             0             1       102003        126912            1          51          51
2014-08-28T04:13:16Z         135          51           84          0(0.05)       0(0)             0             1       102971        126912            1          51          51
2014-08-28T04:13:36Z         135          50           85       0.05(0.05)       0(0)             0             0       109103        126912            1          50          50
2014-08-28T04:13:56Z         135          50           85          0(0.05)       0(0)             0             1       111504        126912            1          50          50
2014-08-28T04:14:16Z         135          50           85          0(0.05)       0(0)             0             1       112442        126912            1          50          50
