           timestamp  discovered      queued   downloaded       doc/s(avg)  KB/s(avg)   dl-failures   busy-thread   mem-use-KB  heap-size-KB   congestion   max-depth   avg-depth
2014-09-18T02:17:55Z         367         320           44          0(0.04)       0(1)             3             1        96587        126912            1         318         160
2014-09-18T02:18:15Z         367         320           44          0(0.04)       0(1)             3             1        97430        126912            1         318         160
2014-09-18T02:18:35Z         367         320           44          0(0.04)       0(1)             3             1        98269        126912            1         318         160
2014-09-18T02:18:55Z         367         320           44          0(0.04)       0(1)             3             1        99106        126912            1         318         160
2014-09-18T02:19:15Z         367         320           44          0(0.04)       0(1)             3             1        99944        126912            1         318         160
2014-09-18T02:19:35Z         367         320           44          0(0.04)       0(1)             3             1       100789        126912            1         318         160
2014-09-18T02:19:55Z         367         320           44          0(0.04)       0(1)             3             1       101626        126912            1         318         160
2014-09-18T02:20:15Z         367         320           44          0(0.04)       0(0)             3             1       102464        126912            1         318         160
2014-09-18T02:20:35Z         367         320           44          0(0.04)       0(0)             3             1       103303        126912            1         318         160
2014-09-18T02:20:55Z         367         320           44          0(0.04)       0(0)             3             1       104137        126912            1         318         160
2014-09-18T02:21:15Z         367         320           44          0(0.04)       0(0)             3             1       104976        126912            1         318         160
2014-09-18T02:21:35Z         367         320           44          0(0.04)       0(0)             3             1       105830        126912            1         318         160
2014-09-18T02:21:55Z         367         320           44          0(0.04)       0(0)             3             1       106680        126912            1         318         160
2014-09-18T02:22:15Z         367         320           44          0(0.03)       0(0)             3             1       107522        126912            1         318         160
2014-09-18T02:22:35Z         367         320           44          0(0.03)       0(0)             3             2       108460        126912            1         318         160
2014-09-18T02:22:55Z         367         320           44          0(0.03)       0(0)             3             1       109372        126912            1         318         160
2014-09-18T02:23:15Z         367         320           44          0(0.03)       0(0)             3             1       110215        126912            1         318         160
2014-09-18T02:23:35Z         367         320           44          0(0.03)       0(0)             3             1        93694        126912            1         318         160
2014-09-18T02:23:55Z         367         320           44          0(0.03)       0(0)             3             1        94653        126912            1         318         160
2014-09-18T02:24:15Z         367         320           44          0(0.03)       0(0)             3             1        95471        126912            1         318         160
2014-09-18T02:24:35Z         367         320           44          0(0.03)       0(0)             3             1        96304        126912            1         318         160
2014-09-18T02:24:55Z         367         320           44          0(0.03)       0(0)             3             1        97149        126912            1         318         160
2014-09-18T02:25:15Z         367         320           44          0(0.03)       0(0)             3             1        98049        126912            1         318         160
2014-09-18T02:25:35Z         367         320           44          0(0.03)       0(0)             3             1        98920        126912            1         318         160
2014-09-18T02:25:55Z         367         320           44          0(0.03)       0(0)             3             1        99756        126912            1         318         160
2014-09-18T02:26:15Z         367         320           44          0(0.03)       0(0)             3             1       100597        126912            1         318         160
2014-09-18T02:26:35Z         367         320           44          0(0.03)       0(0)             3             1       101444        126912            1         318         160
2014-09-18T02:26:55Z         367         320           44          0(0.03)       0(0)             3             1       102413        126912            1         318         160
2014-09-18T02:27:15Z         367         320           44          0(0.03)       0(0)             3             1       103248        126912            1         318         160
2014-09-18T02:27:35Z         367         320           44          0(0.03)       0(0)             3             1       104112        126912            1         318         160
2014-09-18T02:27:55Z         367         320           44          0(0.03)       0(0)             3             1       104979        126912            1         318         160
2014-09-18T02:28:15Z         367         320           44          0(0.03)       0(0)             3             1       105809        126912            1         318         160
2014-09-18T02:28:35Z         367         320           44          0(0.03)       0(0)             3             1       106654        126912            1         318         160
2014-09-18T02:28:55Z         367         320           44          0(0.03)       0(0)             3             1       107485        126912            1         318         160
2014-09-18T02:29:15Z         367         320           44          0(0.03)       0(0)             3             1       108318        126912            1         318         160
2014-09-18T02:29:35Z         367         320           44          0(0.03)       0(0)             3             1       109143        126912            1         318         160
2014-09-18T02:29:55Z         367         320           44          0(0.03)       0(0)             3             1       109978        126912            1         318         160
2014-09-18T02:30:15Z         367         320           44          0(0.03)       0(0)             3             1        94158        126912            1         318         160
2014-09-18T02:30:35Z         367         320           44          0(0.03)       0(0)             3             1        94964        126912            1         318         160
2014-09-18T02:30:55Z         367         320           44          0(0.02)       0(0)             3             1        95771        126912            1         318         160
2014-09-18T02:31:15Z         367         320           44          0(0.02)       0(0)             3             1        96658        126912            1         318         160
2014-09-18T02:31:35Z         367         320           44          0(0.02)       0(0)             3             1        97498        126912            1         318         160
2014-09-18T02:31:55Z         367         320           44          0(0.02)       0(0)             3             1        98337        126912            1         318         160
2014-09-18T02:32:15Z         367         320           44          0(0.02)       0(0)             3             1        99177        126912            1         318         160
2014-09-18T02:32:35Z         367         320           44          0(0.02)       0(0)             3             1       100020        126912            1         318         160
2014-09-18T02:32:55Z         367         320           44          0(0.02)       0(0)             3             1       100868        126912            1         318         160
2014-09-18T02:33:15Z         367         320           44          0(0.02)       0(0)             3             1       101689        126912            1         318         160
2014-09-18T02:33:35Z         367         320           44          0(0.02)       0(0)             3             1       102532        126912            1         318         160
2014-09-18T02:33:55Z         367         320           44          0(0.02)       0(0)             3             1       103376        126912            1         318         160
2014-09-18T02:34:15Z         367         320           44          0(0.02)       0(0)             3             1       104250        126912            1         318         160
2014-09-18T02:34:35Z         367         320           44          0(0.02)       0(0)             3             1       105042        126912            1         318         160
2014-09-18T02:34:55Z         367         320           44          0(0.02)       0(0)             3             1       105839        126912            1         318         160
2014-09-18T02:35:15Z         367         320           44          0(0.02)       0(0)             3             1       106710        126912            1         318         160
2014-09-18T02:35:35Z         367         320           44          0(0.02)       0(0)             3             1       107520        126912            1         318         160
2014-09-18T02:35:55Z         367         320           44          0(0.02)       0(0)             3             1       108343        126912            1         318         160
2014-09-18T02:36:15Z         367         320           44          0(0.02)       0(0)             3             1       109176        126912            1         318         160
2014-09-18T02:36:35Z         367         320           44          0(0.02)       0(0)             3             1       110047        126912            1         318         160
2014-09-18T02:36:55Z         367         320           44          0(0.02)       0(0)             3             1       100733        126912            1         318         160
2014-09-18T02:37:15Z         367         319           45       0.05(0.02)       0(0)             3             0        96684        126912            1         317         159
2014-09-18T02:37:35Z         371         322           46       0.05(0.02)       1(0)             3             1       109426        126912            1         320         161
2014-09-18T02:37:55Z         377         325           49       0.15(0.02)       4(0)             3             2        99312        126912            1         323         162
2014-09-18T02:38:15Z         393         338           52       0.15(0.02)       3(0)             3             0        98094        126912            1         336         169
2014-09-18T02:38:35Z         409         351           55       0.15(0.02)       5(0)             3             0       101597        126912            1         349         175
2014-09-18T02:38:55Z         432         371           58       0.15(0.03)       3(0)             3             1       106227        126912            1         369         185
2014-09-18T02:39:15Z         438         374           61       0.15(0.03)       3(0)             3             1       112181        126912            1         372         187
2014-09-18T02:39:35Z         451         385           63        0.1(0.03)       3(0)             3             1       110140        126912            1         383         192
2014-09-18T02:39:55Z         463         395           65        0.1(0.03)       4(0)             3             0        98365        126912            1         393         197
2014-09-18T02:40:15Z         478         407           68       0.15(0.03)       3(0)             3             0        94699        126912            1         405         203
2014-09-18T02:40:35Z         485         412           70        0.1(0.03)       4(0)             3             1       103420        126912            1         410         206
2014-09-18T02:40:55Z         496         420           73       0.15(0.03)       4(0)             3             0       103064        126912            1         418         210
2014-09-18T02:41:15Z         498         421           74       0.05(0.03)       1(0)             3             1       104852        126912            1         419         210
2014-09-18T02:41:35Z         498         421           74          0(0.03)       0(0)             3             1       105634        126912            1         419         210
2014-09-18T02:41:55Z         498         421           74          0(0.03)       0(0)             3             1       108258        126912            1         419         210
2014-09-18T02:42:15Z         500         421           76        0.1(0.03)       2(0)             3             1       109734        126912            1         419         210
2014-09-18T02:42:35Z         502         421           78        0.1(0.03)       2(0)             3             1        98458        126912            1         419         210
2014-09-18T02:42:55Z         508         424           81       0.15(0.03)       2(0)             3             1        97495        126912            1         422         212
2014-09-18T02:43:15Z         561         468           88       0.35(0.03)       5(0)             5             0       114397        126912            1         466         234
2014-09-18T02:43:35Z         561         466           90        0.1(0.04)       2(0)             5             1       103708        126912            1         464         233
2014-09-18T02:43:55Z         561         464           92        0.1(0.04)       3(0)             5             1       115435        126912            1         462         232
2014-09-18T02:44:15Z         566         467           94        0.1(0.04)       3(0)             5             0       116616        126912            1         465         233
2014-09-18T02:44:35Z         566         465           96        0.1(0.04)       1(0)             5             1        84194        126912            1         463         232
2014-09-18T02:44:55Z         667         565           97       0.05(0.04)       2(0)             5             0        94467        126912            1         563         282
2014-09-18T02:45:15Z         671         568           98       0.05(0.04)       1(0)             5             0        97777        126912            1         566         284
2014-09-18T02:45:35Z         677         573           99       0.05(0.04)       2(0)             5             0        84469        126912            1         571         286
2014-09-18T02:45:55Z         677         572          100       0.05(0.04)       0(0)             5             1        95494        126912            1         570         286
2014-09-18T02:46:15Z         680         574          101       0.05(0.04)       1(0)             5             1        94724        126912            1         572         287
2014-09-18T02:46:35Z         686         579          102       0.05(0.04)       1(0)             5             1        95383        126912            1         577         289
2014-09-18T02:46:55Z         686         578          103       0.05(0.04)       1(0)             5             1        93194        126912            1         576         289
2014-09-18T02:47:15Z         686         577          104       0.05(0.04)       1(0)             5             0        87505        126912            1         575         288
2014-09-18T02:47:35Z         691         581          105       0.05(0.04)       1(0)             5             0        88513        126912            1         579         290
2014-09-18T02:47:55Z         693         582          106       0.05(0.04)       1(0)             5             1        90138        126912            1         580         291
2014-09-18T02:48:15Z         693         581          107       0.05(0.04)       1(1)             5             0        95307        126912            1         579         290
2014-09-18T02:48:35Z         693         580          108       0.05(0.04)       1(1)             5             1        97068        126912            1         578         290
2014-09-18T02:48:55Z         696         582          109       0.05(0.04)       1(1)             5             1        99663        126912            1         580         291
2014-09-18T02:49:15Z         705         590          110       0.05(0.04)       1(1)             5             1        91659        126912            1         588         295
2014-09-18T02:49:35Z         705         589          111       0.05(0.04)       2(1)             5             1        97894        126912            1         587         294
2014-09-18T02:49:55Z         708         591          112       0.05(0.04)       1(1)             5             1        98059        126912            1         589         295
2014-09-18T02:50:15Z         714         594          115       0.15(0.04)       4(1)             5             0        93128        126912            1         592         297
2014-09-18T02:50:35Z         722         601          116       0.05(0.04)       3(1)             5             0       105393        126912            1         599         300
2014-09-18T02:50:55Z         733         610          118        0.1(0.04)       3(1)             5             1        96011        126912            1         608         305
2014-09-18T02:51:15Z         738         613          120        0.1(0.04)       3(1)             5             1        95723        126912            1         611         306
2014-09-18T02:51:35Z         748         621          122        0.1(0.04)       3(1)             5             1       100924        126912            1         619         310
2014-09-18T02:51:55Z         760         631          124        0.1(0.04)       4(1)             5             0        98015        126912            1         629         315
2014-09-18T02:52:15Z         765         635          125       0.05(0.04)       1(1)             5             1       105277        126912            1         633         317
2014-09-18T02:52:35Z         768         635          128       0.15(0.04)       4(1)             5             0       104502        126912            1         633         317
2014-09-18T02:52:55Z         773         638          130        0.1(0.04)       2(1)             5             1       114076        126912            1         636         319
2014-09-18T02:53:15Z         776         639          132        0.1(0.04)       3(1)             5             2       114402        126912            1         637         319
2014-09-18T02:53:35Z         778         638          135       0.15(0.04)       3(1)             5             1       102007        126912            1         636         319
2014-09-18T02:53:55Z         778         636          137        0.1(0.04)       1(1)             5             1       107195        126912            1         634         318
2014-09-18T02:54:15Z         796         651          140       0.15(0.04)       4(1)             5             1       113819        126912            1         649         325
2014-09-18T02:54:35Z         800         652          143       0.15(0.04)       4(1)             5             0       100138        126912            1         650         326
2014-09-18T02:54:55Z         800         650          145        0.1(0.05)       3(1)             5             0        88748        126912            1         648         325
2014-09-18T02:55:15Z         804         653          146       0.05(0.05)       1(1)             5             0        91678        126912            1         651         326
2014-09-18T02:55:35Z         804         652          147       0.05(0.05)       1(1)             5             1       100126        126912            1         650         326
2014-09-18T02:55:55Z         804         650          149        0.1(0.05)       3(1)             5             1        91600        126912            1         648         325
2014-09-18T02:56:15Z         804         648          151        0.1(0.05)       3(1)             5             0        99598        126912            1         646         324
2014-09-18T02:56:35Z         804         647          152       0.05(0.05)       1(1)             5             0        88158        126912            1         645         323
2014-09-18T02:56:55Z         806         646          155       0.15(0.05)       2(1)             5             0       101078        126912            1         644         323
2014-09-18T02:57:15Z         814         652          157        0.1(0.05)       3(1)             5             1        98888        126912            1         650         326
2014-09-18T02:57:35Z         814         652          157          0(0.05)       0(1)             5             1        99626        126912            1         650         326
2014-09-18T02:57:55Z         814         652          157          0(0.05)       0(1)             5             1       101867        126912            1         650         326
2014-09-18T02:58:15Z         831         665          161        0.2(0.05)       4(1)             5             0       100328        126912            1         663         332
2014-09-18T02:58:35Z         835         668          162       0.05(0.05)       1(1)             5             1       106380        126912            1         666         334
2014-09-18T02:58:55Z         835         668          162          0(0.05)       0(1)             5             1       107108        126912            1         666         334
2014-09-18T02:59:15Z         835         668          162          0(0.05)       0(1)             5             1        91483        126912            1         666         334
2014-09-18T02:59:35Z         843         675          163       0.05(0.05)       1(1)             5             1        97610        126912            1         673         337
2014-09-18T02:59:55Z         850         680          165        0.1(0.05)       2(1)             5             1       100020        126912            1         678         340
2014-09-18T03:00:15Z         860         688          167        0.1(0.05)       3(1)             5             1       101523        126912            1         686         344
2014-09-18T03:00:35Z         872         697          170       0.15(0.05)       4(1)             5             0       108835        126912            1         695         348
2014-09-18T03:00:55Z         880         703          172        0.1(0.05)       2(1)             5             1        99491        126912            1         701         351
2014-09-18T03:01:15Z         890         711          174        0.1(0.05)       3(1)             5             1       109224        126912            1         709         355
2014-09-18T03:01:35Z         898         717          176        0.1(0.05)       2(1)             5             1       102545        126912            1         715         358
2014-09-18T03:01:55Z         912         728          179       0.15(0.05)       4(1)             5             0        95967        126912            1         726         364
2014-09-18T03:02:15Z         936         750          181        0.1(0.05)       2(1)             5             1       103945        126912            1         748         375
2014-09-18T03:02:35Z         943         754          184       0.15(0.05)       2(1)             5             1       103970        126912            1         752         377
2014-09-18T03:02:55Z         947         757          185       0.05(0.05)       1(1)             5             0        94139        126912            1         755         378
2014-09-18T03:03:15Z         947         757          185          0(0.05)       0(1)             5             0        94939        126912            1         755         378
2014-09-18T03:03:35Z         989         797          187        0.1(0.05)       3(1)             5             0       105484        126912            1         795         398
2014-09-18T03:03:55Z         991         796          190       0.15(0.05)       3(1)             5             0       100160        126912            1         794         398
2014-09-18T03:04:15Z         995         799          191       0.05(0.05)       1(1)             5             1        95089        126912            1         797         399
2014-09-18T03:04:35Z        1000         802          193        0.1(0.05)       3(1)             5             0       103391        126912            1         800         401
2014-09-18T03:04:55Z        1042         843          194       0.05(0.05)       1(1)             5             1        97507        126912            1         841         421
2014-09-18T03:05:15Z        1052         851          196        0.1(0.05)       3(1)             5             1       109948        126912            1         849         425
2014-09-18T03:05:35Z        1062         859          198        0.1(0.05)       3(1)             5             1       103265        126912            1         857         429
2014-09-18T03:05:55Z        1065         859          201       0.15(0.05)       2(1)             5             1        98601        126912            1         857         429
2014-09-18T03:06:15Z        1073         865          203        0.1(0.05)       3(1)             5             1        98628        126912            1         863         432
2014-09-18T03:06:35Z        1116         906          205        0.1(0.05)       2(1)             5             1       111456        126912            1         904         453
2014-09-18T03:06:55Z        1116         906          205          0(0.05)       0(1)             5             1       112158        126912            1         904         453
2014-09-18T03:07:15Z        1116         906          205          0(0.05)       0(1)             5             1       112954        126912            1         904         453
2014-09-18T03:07:35Z        1116         906          205          0(0.05)       0(1)             5             1        96634        126912            1         904         453
2014-09-18T03:07:55Z        1116         906          205          0(0.05)       0(1)             5             1        97447        126912            1         904         453
2014-09-18T03:08:15Z        1116         904          207        0.1(0.05)       1(1)             5             1       103431        126912            1         902         452
2014-09-18T03:08:35Z        1154         939          209        0.1(0.05)       4(1)             6             0       112907        126912            1         938         469
2014-09-18T03:08:55Z        1154         939          209          0(0.05)       0(1)             6             1        98390        126912            1         938         469
2014-09-18T03:09:15Z        1154         935          212       0.15(0.05)       2(1)             7             0       101320        126912            1         935         935
2014-09-18T03:09:35Z        1158         936          215       0.15(0.05)       3(1)             7             0       107134        126912            1         936         936
2014-09-18T03:09:55Z        1160         936          217        0.1(0.05)       1(1)             7             0        99047        126912            1         936         936
2014-09-18T03:10:15Z        1161         934          220       0.15(0.05)       1(1)             7             0       102068        126912            1         934         934
2014-09-18T03:10:35Z        1168         938          223       0.15(0.05)       4(1)             7             0       108132        126912            1         938         938
2014-09-18T03:10:55Z        1168         937          224       0.05(0.05)       1(1)             7             0       112139        126912            1         937         937
